"dataset","dataset_size","model_id","eps_targeted","delta","bs","epochs","lr","C","sampling_rate","sigma","trainable_parameters","training_loss","training_accuracy","test_loss","test_accuracy"
"CIFAR-10",50000,"R34",7.5,1e-05,5712,400,6.39804736119555,2.37930121890023,0.11424,4.3017578125,21289802,2.30402246227971,0.100745286474265,2.30277741561502,0.105779039966227
"CIFAR-10",50000,"R34",7.5,1e-05,21696,270,1.33638537112072,0.0427273276666674,0.43392,6.083984375,21289802,1.81543163223561,0.354386847711677,1.84335758263552,0.342992727174926
"CIFAR-10",50000,"R34",7.5,1e-05,39936,200,7.7487863250642,0.391698221407037,0.79872,6.4013671875,21289802,1.82196988925642,0.571233510013257,1.9230150874657,0.540183268230712
"CIFAR-10",50000,"R34",7.5,1e-05,43424,40,8.29588548561455,5.08568279932951,0.86848,2.96142578125,21289802,2.30268226702189,0.0989277584061114,2.30273389816284,0.1
"CIFAR-10",50000,"R34",7.5,1e-05,11104,100,1.00180995719272,6.69005280492486,0.22208,2.958984375,21289802,2.09692042793719,0.174820264079458,2.11483409887628,0.182702636853938
"CIFAR-10",50000,"R34",7.5,1e-05,43808,195,6.54592670175085,4.65434932653903,0.87616,6.3232421875,21289802,2.3026905288435,0.0994016225952384,2.30264806747437,0.1103
"CIFAR-10",50000,"R34",7.5,1e-05,9200,435,9.30431018461771,3.19161630334129,0.184,5.4638671875,21289802,2.30301747890898,0.102111978229879,2.30372261397446,0.107106905716095
"CIFAR-10",50000,"R34",7.5,1e-05,18368,155,3.2193832983873,0.565533825585253,0.36736,4.6435546875,21289802,1.87239141743298,0.56545745176414,2.04009447369394,0.538463546487069
"CIFAR-10",50000,"R34",7.5,1e-05,2320,25,4.6566004948354,1.7830344633701,0.0464,0.9747314453125,21289802,2.13162316808748,0.165407278976136,2.18395924858931,0.174391178487954
"CIFAR-10",50000,"R34",7.5,1e-05,48576,170,1.01443355374454,0.887923648826892,0.97152,5.9130859375,21289802,1.78421006330749,0.522617027810782,2.0520903188971,0.482175487557726
"CIFAR-10",50000,"R34",7.5,1e-05,33872,195,4.02901286149969,8.70733220708544,0.67744,6.3232421875,21289802,2.30280083233548,0.100346592416264,2.30252838134766,0.1016
"CIFAR-10",50000,"R34",7.5,1e-05,3472,90,5.30071416861311,0.982776785730509,0.06944,1.727294921875,21289802,1.64850759625138,0.6043267058572,1.83607972413301,0.583924620388303
"CIFAR-10",50000,"R34",7.5,1e-05,49056,50,0.268624232745917,4.52120484329267,0.98112,3.28369140625,21289802,1.74452188325255,0.395373754818181,1.77572230969445,0.39039036735946
"CIFAR-10",50000,"R34",7.5,1e-05,36656,415,3.90784205902947,9.58613872219195,0.73312,9.1796875,21289802,2.30280630580394,0.0988072709752793,2.30287623405457,0.1192
"CIFAR-10",50000,"R34",7.5,1e-05,43968,425,3.0870599068333,4.18611064076505,0.87936,9.287109375,21289802,1.70385786143365,0.380651257195441,1.75276217622272,0.393757779914694
"CIFAR-10",50000,"R34",7.5,1e-05,26896,140,5.99205150918467,1.03464033104941,0.53792,5.3759765625,21289802,1.83788761506715,0.413696256300257,1.78075838088989,0.4153
"CIFAR-10",50000,"R34",7.5,1e-05,15280,205,2.02146464073082,1.402990083144,0.3056,4.6240234375,21289802,1.57581913972996,0.620843016533807,1.76625073710574,0.583874800460069
"CIFAR-10",50000,"R34",7.5,1e-05,26432,115,9.28279917743382,7.90963499336285,0.52864,4.8876953125,21289802,2.302678406391,0.100955208983628,2.3027051309996,0.100012814853839
"CIFAR-10",50000,"R34",7.5,1e-05,45856,410,9.20103606490775,5.52317502682557,0.91712,9.12109375,21289802,2.30272991760917,0.101969038856556,2.30321083491362,0.103604929130694
"CIFAR-10",50000,"R34",7.5,1e-05,17104,425,9.87305530586125,6.7916179458852,0.34208,7.59765625,21289802,2.303336513686,0.103339498613445,2.30431935757021,0.105495515592197
"CIFAR-10",50000,"R34",7.5,1e-05,31872,185,5.51958242837261,3.87268923584306,0.63744,6.162109375,21289802,2.3026435104842,0.10053205485009,2.30246353149414,0.109
"CIFAR-10",50000,"R34",7.5,1e-05,3936,485,7.33482300264251,7.79994272771464,0.07872,3.9501953125,21289802,2.30576515997816,0.101361869134544,2.31240193049113,0.114850770218228
"CIFAR-10",50000,"R34",7.5,1e-05,21216,410,5.56730315538917,6.97759046977907,0.42432,7.470703125,21289802,2.30806789871391,0.10138859670213,2.30279248273825,0.109998117323942
"CIFAR-10",50000,"R34",7.5,1e-05,34336,470,5.38549993835186,8.94790274157583,0.68672,9.765625,21289802,2.30320685917569,0.100623655491856,2.30283566248619,0.111890954355867
"CIFAR-10",50000,"R34",7.5,1e-05,1168,395,1.39063100385021,4.85923326053464,0.02336,2.05322265625,21289802,1.30740818201777,0.583614485216368,1.31847916786061,0.58591773668122
"CIFAR-10",50000,"R34",7.5,1e-05,2528,30,4.57567729651337,7.80167805191913,0.05056,1.0552978515625,21289802,2.30562658246569,0.101143058442299,2.30587097009023,0.100086098130505
"CIFAR-10",50000,"R34",7.5,1e-05,44240,160,5.47778674817751,2.75283752775178,0.8848,5.7373046875,21289802,2.3026817612452,0.0996481754173364,2.30259895324707,0.1044
"CIFAR-10",50000,"R34",7.5,1e-05,40720,295,9.67570457513327,2.28872835588982,0.8144,7.75390625,21289802,2.31949964325751,0.100322745282639,2.34001221837877,0.104289179042493
"CIFAR-10",50000,"R34",7.5,1e-05,42192,280,2.56047597111291,8.43845133666056,0.84384,7.55859375,21289802,2.0838627210077,0.189302788044352,2.0898797542234,0.195199492468505
"CIFAR-10",50000,"R34",7.5,1e-05,45024,170,6.99718633151717,2.87397561764923,0.90048,5.9130859375,21289802,2.30265338314358,0.102155882409298,2.30261898040771,0.1026
"CIFAR-10",50000,"R34",7.5,1e-05,18384,125,1.49840450777693,5.29965696959998,0.36768,4.189453125,21289802,1.66737623451924,0.43470762443757,1.69366143021402,0.445472005872684
"CIFAR-10",50000,"R34",7.5,1e-05,40256,130,8.86274855688104,5.63074635640568,0.80512,5.185546875,21289802,2.30302455082332,0.099613846924841,2.3031570022389,0.100809996047361
"CIFAR-10",50000,"R34",7.5,1e-05,96,170,8.82248868611042,6.43424582689962,0.00192,0.69061279296875,21289802,8.62748151960391,0.0986986718096042,11.712649953933,0.107539682539683
"CIFAR-10",50000,"R34",7.5,1e-05,14448,30,1.7004436728702,4.92643647726724,0.28896,1.93115234375,21289802,2.30283356196989,0.102299581187345,2.3028404712677,0.12199978167286
"CIFAR-10",50000,"R34",7.5,1e-05,18800,85,3.45340287124265,0.340195226982126,0.376,3.486328125,21289802,1.89928350350963,0.489991387918726,1.94207577786203,0.482678591444601
"CIFAR-10",50000,"R34",7.5,1e-05,25600,100,0.00618184667746979,6.47348015448555,0.512,4.5654296875,21289802,2.17808043221905,0.225935993881912,2.17677617073059,0.2249
"CIFAR-10",50000,"R34",7.5,1e-05,2208,45,5.71319641468497,4.48157348016623,0.04416,1.138916015625,21289802,2.3049709010065,0.100348075247938,2.32948075271234,0.107923976901659
"CIFAR-10",50000,"R34",7.5,1e-05,4256,340,5.57192316843464,1.66636684256811,0.08512,3.466796875,21289802,1.46281279804129,0.600659786469395,1.42895143926144,0.598390668202765
"CIFAR-10",50000,"R34",7.5,1e-05,19760,345,3.27708081269103,3.54481051342747,0.3952,6.8603515625,21289802,1.48895363290298,0.572737219713018,1.53233841702908,0.557162158527652
"CIFAR-10",50000,"R34",7.5,1e-05,31280,95,7.43328619742717,5.52624818438177,0.6256,4.453125,21289802,2.3028575019024,0.100184822508869,2.30272321655347,0.101318535504483
"CIFAR-10",50000,"R34",7.5,1e-05,26288,245,0.562753267451691,6.91048474950638,0.52576,7.0703125,21289802,3.96356569625893,0.0995897590089185,9.07798371737516,0.100197127257827
"CIFAR-10",50000,"R34",7.5,1e-05,9136,35,6.91271792968715,0.812002062993352,0.18272,1.73583984375,21289802,2.30630582950194,0.101891617575316,2.30770532994331,0.117004270307222
"CIFAR-10",50000,"R34",7.5,1e-05,35040,115,6.5558128351094,4.77777115130678,0.7008,4.8876953125,21289802,2.35634146441299,0.100062718398596,2.30480766296387,0.1225
"CIFAR-10",50000,"R34",7.5,1e-05,48512,100,5.47838802671851,4.40939287534351,0.97024,4.5654296875,21289802,2.30277651282111,0.105695456841844,2.30255617933758,0.114702637649183
"CIFAR-10",50000,"R34",7.5,1e-05,22160,80,8.98902696980731,6.09637690484866,0.4432,3.388671875,21289802,2.30274267245065,0.100311575702466,2.30272407773175,0.100012814853839
"CIFAR-10",50000,"R34",7.5,1e-05,7888,250,6.08412580165745,9.75354788674658,0.15776,3.876953125,21289802,2.30800272599615,0.0994013713681939,2.30334568325477,0.103362933569222
"CIFAR-10",50000,"R34",7.5,1e-05,25728,475,3.92684559538911,6.2119114744825,0.51456,9.814453125,21289802,2.30256824986688,0.0990228009210409,2.30195164680481,0.1436
"CIFAR-10",50000,"R34",7.5,1e-05,22544,130,9.48228288354854,1.04999870163413,0.45088,4.267578125,21289802,2.27861170275458,0.160392661686293,2.11959362030029,0.1828
"CIFAR-10",50000,"R34",7.5,1e-05,29456,360,8.28331019588892,0.662496020113058,0.58912,8.5546875,21289802,1.68220502260613,0.604537433563545,1.79616419743683,0.581380119995044
"CIFAR-10",50000,"R34",7.5,1e-05,42416,80,4.4512307593196,8.66788678230153,0.84832,4.1015625,21289802,2.30270487009263,0.097863081009963,2.30261269702187,0.100499304675523
"CIFAR-10",50000,"R34",7.5,1e-05,42016,445,5.91700981936061,5.47822164158564,0.84032,9.501953125,21289802,2.30253809037274,0.104870880211041,2.30249262664278,0.113996472122095
"CIFAR-10",50000,"R34",7.5,1e-05,29264,205,0.233691978592797,6.5687404378918,0.58528,6.4794921875,21289802,1.565660516421,0.568102506726338,1.73221580456879,0.532278902936162
"CIFAR-10",50000,"R34",7.5,1e-05,17040,330,1.75054655416717,7.18772986786286,0.3408,6.708984375,21289802,2.29769637748485,0.116898704694356,2.29459380198129,0.163117268569277
"CIFAR-10",50000,"R34",7.5,1e-05,15696,495,9.43632122222096,4.95838930117997,0.31392,7.109375,21289802,2.30331142445066,0.100391029535293,2.30360446946096,0.11071460175686
"CIFAR-10",50000,"R34",7.5,1e-05,36576,195,7.66418605981116,2.1612970439205,0.73152,6.3232421875,21289802,2.30254124939646,0.106395664298603,2.30229142560797,0.110607231559759
"CIFAR-10",50000,"R34",7.5,1e-05,3008,310,6.94683663576195,9.91421408120076,0.06016,2.8125,21289802,2.33096363922811,0.100833767535909,2.35865893959999,0.105293989071038
"CIFAR-10",50000,"R34",7.5,1e-05,4960,260,8.77719631117582,1.62584420436151,0.0992,3.18359375,21289802,2.65180946608721,0.100703353638432,2.30331536874933,0.108274871089167
"CIFAR-10",50000,"R34",7.5,1e-05,1488,105,2.97580304831949,8.53225900351641,0.02976,1.32080078125,21289802,2.30420871588617,0.102199073676697,2.30691589627947,0.101164683494968
"CIFAR-10",50000,"R34",7.5,1e-05,11184,305,9.67633242538853,8.6528832724432,0.22368,5.0244140625,21289802,26.6550570462496,0.100794312189189,14.3904231952716,0.100201082459629
"CIFAR-10",50000,"R34",7.5,1e-05,30720,480,1.86179006299605,2.19043418631554,0.6144,9.86328125,21289802,1.48027081470805,0.632360748544554,1.66209229722191,0.603643847263733
"CIFAR-10",50000,"R34",7.5,1e-05,36048,465,9.8923905897862,4.31961648339454,0.72096,9.70703125,21289802,2.3027973627222,0.0996147479096029,2.30273413658142,0.1069
"CIFAR-10",50000,"R34",7.5,1e-05,14272,175,2.47918148521724,9.99298227780293,0.28544,4.2822265625,21289802,2.30193608472136,0.11265433550001,2.30156660079956,0.141
"CIFAR-10",50000,"R34",7.5,1e-05,32800,260,4.73995279271776,0.727166931838273,0.656,7.28515625,21289802,1.72120351602941,0.573070790004127,1.97945487499237,0.5417
"CIFAR-10",50000,"R34",7.5,1e-05,48208,30,2.88744267838585,3.45921733401492,0.96416,2.59765625,21289802,2.3028487834342,0.100532704238609,2.30262027209318,0.104792280711746
"CIFAR-10",50000,"R34",7.5,1e-05,2848,140,0.119970382469826,7.58418762168269,0.05696,1.92138671875,21289802,1.41197182118893,0.632511695455529,1.63159292936325,0.59359565995802
"CIFAR-10",50000,"R34",7.5,1e-05,6256,460,0.880383770334521,0.00376686510773282,0.12512,4.8779296875,21289802,2.06069658524325,0.262337955951484,2.07460021972656,0.254425153561982
"CIFAR-10",50000,"R34",7.5,1e-05,43072,395,4.70704251627469,4.86773724687148,0.86144,8.955078125,21289802,2.30034910165347,0.119235974409449,2.30057517184487,0.13991921895839
"CIFAR-10",50000,"R34",7.5,1e-05,34832,135,3.26050348651388,7.95115530670933,0.69664,5.283203125,21289802,2.30130065911459,0.110291116305882,2.29873921507496,0.132620481750016
"CIFAR-10",50000,"R34",7.5,1e-05,272,140,7.73629112853881,3.27741520524796,0.00544,0.841064453125,21289802,2.32032593112925,0.100362686172795,2.31885053016044,0.106426562308915
"CIFAR-10",50000,"R34",7.5,1e-05,20608,225,6.41968514431716,0.0562985668412511,0.41216,5.56640625,21289802,1.90540245924241,0.496278454976782,2.12495314169534,0.469389902211591
"CIFAR-10",50000,"R34",7.5,1e-05,25152,235,2.32000475668359,5.13178793130979,0.50304,6.93359375,21289802,1.99061563263085,0.192899021743475,2.00150583665582,0.223490259920042
"CIFAR-10",50000,"R34",7.5,1e-05,11584,145,6.23748919643426,5.26803397095904,0.23168,3.5205078125,21289802,2.30283405503841,0.0991659724076473,2.30316208887704,0.106210616078054
"CIFAR-10",50000,"R34",7.5,1e-05,48320,80,2.20663261757806,1.65383141806213,0.9664,4.1015625,21289802,2.3044664966649,0.10040998982353,2.30218482017517,0.1009
"CIFAR-10",50000,"R34",7.5,1e-05,10480,225,9.69767609769049,7.15434685880786,0.2096,4.3408203125,21289802,2.418038942952,0.102171894760006,2.30323215979564,0.100810974577545
"CIFAR-10",50000,"R34",7.5,1e-05,47696,135,9.58866784012272,7.61605177695849,0.95392,5.283203125,21289802,41.706863852323,0.0991902507719977,32.6245603789553,0.104200600631172
"CIFAR-10",50000,"R34",7.5,1e-05,14224,180,7.57050060500915,6.41334796930339,0.28448,4.3408203125,21289802,2.30272501585435,0.100650277950747,2.30277363559868,0.105797693009893
"CIFAR-10",50000,"R34",7.5,1e-05,32928,230,1.02615167872323,6.13655615265554,0.65856,6.85546875,21289802,1.51727685438735,0.566188904818817,1.55155343194551,0.547269407779724
"CIFAR-10",50000,"R34",7.5,1e-05,1760,490,6.37003571994214,6.61615700541475,0.0352,2.7099609375,21289802,47.4834347488054,0.100891153762643,55.4920964394846,0.107925679336501
"CIFAR-10",50000,"R34",7.5,1e-05,7840,50,0.874173941066012,1.6823684186526,0.1568,1.87744140625,21289802,1.77167216640408,0.524891885382017,1.88827015787868,0.507382270605726
"CIFAR-10",50000,"R34",7.5,1e-05,9312,330,5.66385505533944,0.832999831020503,0.18624,4.775390625,21289802,1.62282125687681,0.626403981533352,1.84929912171121,0.595604407364119
"CIFAR-10",50000,"R34",7.5,1e-05,13072,200,8.68671015904512,6.16426624696827,0.26144,4.5654296875,21289802,2.30291792081327,0.0996792004554915,2.30278791355181,0.103207035829382
"CIFAR-10",50000,"R34",7.5,1e-05,31552,185,6.44096153937681,4.40607501158307,0.63104,6.162109375,21289802,2.30257430825217,0.102496931560384,2.30264830589294,0.1011
"SVHN",73257,"DP-CNN",3,1e-05,16144,60,2.96346600205656,6.43833352954542,0.220374844724736,4.9609375,550570,72.6443939208984,0.0941861674793037,90.0703239440918,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,20608,490,5.44132014186049,7.2806718531295,0.281311000996492,15.5078125,550570,62.7545766057195,0.110465308900205,74.236946105957,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,43664,430,1.06129883329948,0.221354148072577,0.59603860381943,20.546875,550570,2.24071211285061,0.199668682444177,2.2270427942276,0.208474185617701
"SVHN",73257,"DP-CNN",3,1e-05,48800,380,7.71432119806162,0.669012022051317,0.666147944906289,19.296875,550570,0.55205954114596,0.883514311836087,0.631486386060714,0.869429932390903
"SVHN",73257,"DP-CNN",3,1e-05,25584,270,6.8889354051624,7.90882487328556,0.349236250460707,13.3203125,550570,198.893987443712,0.0813702076841895,153.858543395996,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,27120,165,7.96445766592154,0.809455816947496,0.370203530038085,10.4296875,550570,2.22117749849955,0.187715395147686,2.1776169538498,0.234134910878918
"SVHN",73257,"DP-CNN",3,1e-05,34800,55,2.00856937875018,0.998731786559831,0.475039927924976,6.09375,550570,1.86126687024769,0.379235510304615,1.77184653282165,0.423209895513215
"SVHN",73257,"DP-CNN",3,1e-05,69504,140,4.93149346399222,3.0782239631365,0.948769400876367,11.7578125,550570,69.5069669087728,0.122960898924779,40.3781127929688,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,30848,65,3.5280688447026,5.07104159613043,0.42109286484568,6.6015625,550570,57.1087189780341,0.0862136537469373,50.6971912384033,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,53600,405,0.353553855121878,7.9331909982907,0.731670693585596,19.921875,550570,0.42473235560788,0.887274761122503,0.472411707043647,0.870736017209588
"SVHN",73257,"DP-CNN",3,1e-05,53440,385,8.12561983187156,1.1111154160108,0.729486601962952,19.4140625,550570,15.7669370439317,0.123111332829806,21.6172189712524,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,4992,55,8.31723110514035,7.21193207133726,0.0681436586264794,2.8125,550570,215.593539428711,0.107643958423434,224.787142435709,0.195317873593352
"SVHN",73257,"DP-CNN",3,1e-05,32624,150,0.996605031317479,7.29978381957703,0.445336281857024,9.9609375,550570,2.2222527662913,0.188968064013931,2.20565235614777,0.224761831591887
"SVHN",73257,"DP-CNN",3,1e-05,2400,225,7.61742240367853,7.02227941117148,0.0327613743396536,3.84765625,550570,165.545833710701,0.115933128292858,155.192612965902,0.195684328521434
"SVHN",73257,"DP-CNN",3,1e-05,38240,440,7.75921587624604,0.0802102303009012,0.521997897811813,20.78125,550570,1.17003304428524,0.673945274933568,1.06628668308258,0.68861401352182
"SVHN",73257,"DP-CNN",3,1e-05,28448,115,7.23563765110742,3.25306630204216,0.388331490506027,8.73046875,550570,61.9094601737128,0.0876488701312217,80.645206451416,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,36192,240,5.33602708299718,2.10280937054762,0.494041525041976,12.5390625,550570,39.3789978027344,0.0896746498584363,20.8570737838745,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,72272,435,2.81191085799522,0.881411977445052,0.9865541859481,20.625,550570,0.53732268512249,0.883542205162212,0.580831140279769,0.872695144437615
"SVHN",73257,"DP-CNN",3,1e-05,23056,180,4.85283327003356,5.15330531148069,0.314727602822938,9.43359375,550570,77.1229709625244,0.0927197892716604,92.1379013061523,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,13632,375,5.17261313299924,4.22449292855261,0.186084606249232,11.09375,550570,83.7839903580515,0.110986467284573,84.1986846923828,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,13808,85,8.6755287104971,2.7097323015155,0.18848710703414,5.361328125,550570,66.6330502158717,0.119065595248961,90.1216278076172,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,38944,305,8.33163530057229,4.74346308158538,0.531607900951445,17.3046875,550570,123.734995100233,0.081343810957353,152.395614624023,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,9744,195,2.24867017736999,5.68225320221517,0.133011179818993,6.97265625,550570,43.5191409111023,0.103208768874257,40.5338697433472,0.194869402423308
"SVHN",73257,"DP-CNN",3,1e-05,70016,90,8.36285297670945,5.37828719068105,0.955758494068826,9.453125,550570,112.54929945204,0.120481861015124,166.987701416016,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,46064,45,4.28993783238515,9.99238634052971,0.628799978159084,6.73828125,550570,136.507807837592,0.119641463965053,164.83358001709,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,46816,60,2.03814534338176,8.73778359015924,0.639065208785509,7.734375,550570,2.23046565718121,0.204122160080974,2.19671535491943,0.242970190534727
"SVHN",73257,"DP-CNN",3,1e-05,8400,200,2.29780997628452,8.24090910861914,0.114664810188787,6.66015625,550570,43.8781284430088,0.117096709173682,62.2427263259887,0.195964296030371
"SVHN",73257,"DP-CNN",3,1e-05,36320,50,6.89717679193806,9.28731681839197,0.49578879834009,5.8203125,550570,185.790536668566,0.102105862208583,232.519950866699,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,30512,300,0.40756888024606,8.62772935386596,0.416506272438129,14.0234375,550570,0.428901822180361,0.885603137484296,0.483055263757706,0.872311001843884
"SVHN",73257,"DP-CNN",3,1e-05,20656,395,9.64878048998774,3.4056647525078,0.281966228483285,13.90625,550570,120.090255949232,0.11398900589293,127.723190307617,0.195912722802704
"SVHN",73257,"DP-CNN",3,1e-05,6512,180,4.81453152689645,1.82927212360124,0.0888925290415933,5.48828125,550570,26.396483592498,0.119054000601295,25.3135480880737,0.195872800635255
"SVHN",73257,"DP-CNN",3,1e-05,30064,485,2.02044976533858,1.03850633711065,0.410390815894727,17.8125,550570,0.51660397491957,0.886949250028273,0.577027797698974,0.872964044253227
"SVHN",73257,"DP-CNN",3,1e-05,55168,165,1.7690729969302,5.57503250355176,0.753074791487503,12.734375,550570,2.22060712840822,0.201545820313835,2.22602808475494,0.19660417947142
"SVHN",73257,"DP-CNN",3,1e-05,23040,40,2.45496380355801,5.55020042090559,0.314509193660674,4.560546875,550570,46.8320620854696,0.107239664643085,42.6796741485595,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,65808,285,5.60921998841997,7.37471770073579,0.8983168843933,16.71875,550570,127.48569615682,0.118991447992423,182.641952514648,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,58224,230,9.00963974134688,8.40075121967663,0.794790941479995,15.0390625,550570,315.325327555339,0.120255140760473,334.468978881836,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,71072,455,3.0414533255438,4.90562272304807,0.970173498778274,21.09375,550570,44.1814359029134,0.107303687782971,46.1055927276611,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,61600,255,9.182578522613,1.25412219553039,0.840875274717774,15.8203125,550570,23.6718691719903,0.0890685124761072,32.7856616973877,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,14064,370,5.95123032727112,5.42413466053778,0.19198165363037,11.015625,550570,111.739401566355,0.10815977341915,92.7138748168946,0.196911493546404
"SVHN",73257,"DP-CNN",3,1e-05,40528,195,9.51352797192327,9.82273264191746,0.553230408015616,13.828125,550570,302.301054212782,0.129367842557728,328.946395874023,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,64032,160,1.26376157392883,7.61227059862472,0.874073467381957,12.5390625,550570,29.1700533760919,0.0930312981528188,34.7296886444092,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,18256,305,2.46933567204773,4.23272072883085,0.249204854143631,10.9765625,550570,22.0585782051086,0.121551373350554,17.1720600128174,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,13424,90,3.85431932586317,8.8724576426142,0.183245287139796,5.5078125,550570,124.972458733453,0.115675000041076,124.77473449707,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,33616,125,1.94071809168902,5.12650122370887,0.458877649917414,9.1015625,550570,2.2193569886057,0.196341298746751,2.23402142524719,0.196066379840197
"SVHN",73257,"DP-CNN",3,1e-05,57504,290,9.01621076077013,3.24605123364888,0.784962529178099,16.875,550570,93.3497337765164,0.0904353700132552,110.287631988526,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,17280,245,9.90685310962944,6.91275497292006,0.235881895245506,9.84375,550570,153.766506958008,0.127524518382794,130.805656433106,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,7968,330,7.14390286417149,2.10545682287462,0.10876776280765,8.0859375,550570,11.1909372806549,0.115976231600958,13.4959621429443,0.195895756162526
"SVHN",73257,"DP-CNN",3,1e-05,8256,315,9.24579282011075,0.00309776976488952,0.112699127728408,8.3203125,550570,2.23984144926071,0.19029216128032,2.22983855009079,0.195791499739431
"SVHN",73257,"DP-CNN",3,1e-05,23024,335,3.50422942582885,3.63778687438397,0.31429078449841,12.8515625,550570,36.6477928161621,0.104173943103117,46.6312446594239,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,41136,235,0.215079968750384,8.45267134954765,0.561529956181662,15.1953125,550570,1.14040099249946,0.646161691038195,1.09003573656082,0.654463736939152
"SVHN",73257,"DP-CNN",3,1e-05,61584,465,7.45763818992396,0.910632239832531,0.84065686555551,21.328125,550570,2.12365187538995,0.279488348955523,1.86729180812836,0.360633066994469
"SVHN",73257,"DP-CNN",3,1e-05,18032,445,5.01943563983336,2.48461693575072,0.24614712587193,13.203125,550570,40.0792835235596,0.102985952426606,19.3508911132812,0.195912722802704
"SVHN",73257,"DP-CNN",3,1e-05,9168,120,3.43047897165999,8.73701720683673,0.125148449977477,5.498046875,550570,103.238554000854,0.111150794633991,87.1191635131836,0.195706593121515
"SVHN",73257,"DP-CNN",3,1e-05,58336,40,4.77767893187164,6.44852528789451,0.796319805615846,6.3671875,550570,119.959721035428,0.0899855368057065,100.04125213623,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,3264,155,7.39765769780722,0.352410523559578,0.0445554691019288,3.720703125,550570,0.745660507160684,0.832968205747334,0.762635551393032,0.823036307807862
"SVHN",73257,"DP-CNN",3,1e-05,60176,160,2.03286234374627,0.594837307509959,0.821436859276247,12.5390625,550570,1.73677737004048,0.440214597401619,1.67352068424225,0.461547326367547
"SVHN",73257,"DP-CNN",3,1e-05,71536,250,1.14584685227561,7.75565473018451,0.97650736448394,15.6640625,550570,2.19712191157871,0.202902726844025,2.16154539585114,0.208320528580209
"SVHN",73257,"DP-CNN",3,1e-05,29552,240,7.49474365415267,4.00410282363325,0.403401722702267,12.5390625,550570,87.974572231895,0.0823632502973101,90.2085571289062,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,25824,385,3.29321111366883,3.61468627673183,0.352512387894672,15.859375,550570,36.0558962292141,0.103956331391622,31.0027446746826,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,62880,345,9.82418287463495,2.01782672759597,0.858348007698923,18.359375,550570,55.7469813028971,0.0721373047103462,68.4132652282715,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,49072,230,6.00286515003045,9.328725396279,0.669860900664783,15.0390625,550570,172.811016506619,0.0897785000226847,160.983070373535,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,15072,450,5.5642006552107,1.35376558949627,0.205741430853024,13.28125,550570,18.4204598903656,0.101805056067421,18.8192090988159,0.195912722802704
"SVHN",73257,"DP-CNN",3,1e-05,1792,75,4.62531165129776,4.17805405918311,0.024461826173608,2.041015625,550570,61.9512475176555,0.114919306201817,54.2088763713837,0.196371230894371
"SVHN",73257,"DP-CNN",3,1e-05,33312,490,9.22628369863139,2.20811702657058,0.454727875834391,17.890625,550570,60.426203833686,0.110170374362152,80.2724151611329,0.195912722802704
"SVHN",73257,"DP-CNN",3,1e-05,32784,155,3.8475541435875,8.43082736327861,0.447520373479667,10.1171875,550570,115.959392123752,0.106861627957606,141.064559936523,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,59008,475,8.43088855324249,1.7320438349537,0.805492990430949,21.5625,550570,44.4663473765055,0.0648617232353675,41.1347980499267,0.195874308543331
"SVHN",73257,"DP-CNN",3,1e-05,21872,185,5.95895151426024,7.1130557492601,0.298565324815376,9.5703125,550570,129.668702867296,0.100045648749884,109.943569183349,0.195874308543331
