"dataset","dataset_size","model_id","eps_targeted","delta","bs","epochs","lr","C","sampling_rate","sigma","trainable_parameters","training_loss","training_accuracy","test_loss","test_accuracy"
"CIFAR-100",50000,"D121",7.5,1e-05,46848,280,4.87464539203972,3.78114089849678,0.93696,7.55859375,7056356,3.65040430799127,0.156621717196494,3.59412433092411,0.161900491563704
"CIFAR-100",50000,"D121",7.5,1e-05,37104,70,0.839003960679773,8.61346811975267,0.74208,3.84765625,7056356,3.74314806997314,0.139483245117386,3.75185574935033,0.139907271323236
"CIFAR-100",50000,"D121",7.5,1e-05,35088,220,2.28959929544326,4.21044994603318,0.70176,6.708984375,7056356,4.11147198843402,0.0810313171737291,3.95347455373177,0.10980574099907
"CIFAR-100",50000,"D121",7.5,1e-05,44784,135,0.353471228595955,2.6621973801125,0.89568,5.283203125,7056356,4.02485630247328,0.105414044707303,4.03048965930939,0.1065
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,9408,90,4.71294766929948,8.37816984650866,0.18816,2.5927734375,562180,4.61085301938683,0.0114732774527858,4.62152712345123,0.017372834198
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,13024,245,6.6503958625811,9.29501501619825,0.26048,5.0390625,562180,4.63715583868701,0.0129859905225433,4.74513669013977,0.0149
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,11232,365,8.16900116824766,1.41661503766954,0.22464,5.48828125,562180,3.63138631120998,0.157606475678333,3.70624964237213,0.1464
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,12304,390,2.0516192399956,8.14385453412327,0.24608,5.6640625,562180,4.60559752957905,0.0118504364101541,4.60001156330109,0.0158
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41024,185,5.9306374134434,9.1785786147266,0.82048,6.162109375,562180,4.60625262163123,0.00987892838502305,4.60499224662781,0.0119
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,13632,100,4.42144597120203,1.97025985552681,0.27264,3.2861328125,562180,2.97581800306686,0.281516883392286,3.10709843635559,0.2583
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,2512,170,3.1402422012277,4.17014620799774,0.05024,1.993408203125,562180,4.2889449242318,0.062737422682949,4.21207014322281,0.0675961002128092
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,37184,225,9.99138627678193,5.0320412264389,0.74368,6.7822265625,562180,4.74752137396071,0.0145535826026721,5.1276765704155,0.0103
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,23664,170,1.81478465725899,3.78527611385783,0.47328,4.853515625,562180,2.91676672461069,0.290383087526099,3.00230640172958,0.2755
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,240,485,5.03091788641621,3.60228849993903,0.0048,1.1761474609375,562180,44.196583205256,0.0109430747534997,59.0268080575126,0.012202380952381
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,29392,400,6.34285851261564,4.57573554762867,0.58784,9.013671875,562180,4.59784294990114,0.0158074214087489,4.58640866279602,0.0228
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,44768,325,6.07916453356458,8.80160387015285,0.89536,8.134765625,562180,4.60616522568923,0.00973935570341603,4.59953844547272,0.0165
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,22048,55,5.63605002459616,1.87888640656249,0.44096,2.8515625,562180,3.61711333255575,0.167167964013857,3.60075200200081,0.1658
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,49376,130,9.29206222757619,3.80071183442678,0.98752,5.185546875,562180,4.595729037207,0.014933794002491,4.58772664070129,0.0136
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46160,155,3.89445197738994,8.91362046240649,0.9232,5.6494140625,562180,4.60648009728412,0.0101078134304319,4.60546025037766,0.0161
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,23232,255,5.968727804719,0.925443377118462,0.46464,5.9130859375,562180,2.72116008671847,0.327679356657312,2.9178722858429,0.2944
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,29264,375,0.538827600333968,8.71865722591955,0.58528,8.73046875,562180,2.78383921366658,0.31639282224735,2.92853099107742,0.2863
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20736,85,4.62726629568836,2.74403139712984,0.41472,3.486328125,562180,3.19931814029132,0.235393246495683,3.23153524398804,0.2314
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41456,190,8.78128853778204,5.28685943883031,0.82912,6.240234375,562180,4.60584752329715,0.0111528571618903,4.60218912363052,0.0102
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,35152,310,7.12536968843661,7.29815157005869,0.70304,7.9443359375,562180,4.59933600547986,0.0123130341880342,4.59182615280151,0.0154
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,42400,360,4.17418449163837,4.77594533673225,0.848,8.5546875,562180,3.68153130100463,0.150271713426785,3.76184388995171,0.1427
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,18128,430,1.98930313249013,0.0119827716613096,0.36256,7.646484375,562180,4.60596168041229,0.010186887254902,4.60617179870605,0.01
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,928,95,7.19687044718308,9.73790957467526,0.01856,1.083984375,562180,38.24833367489,0.0103104634770564,29.8401738100274,0.0124899759422614
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,15680,230,7.46947562219886,1.15669034593387,0.3136,4.8876953125,562180,3.0105572660171,0.270079905675038,3.13611794710159,0.2539
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,3104,30,6.33225890863887,9.80555373600962,0.06208,1.112060546875,562180,72.8728303161322,0.0099302339246939,65.4152621314639,0.010023070407226
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,11024,85,8.47576168655182,0.717449728475377,0.22048,2.74658203125,562180,3.15695411205292,0.244946795102044,3.25080689787865,0.2311
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,19856,145,8.02939979308071,0.79316617673013,0.39712,4.4970703125,562180,3.09906512255571,0.25996874409813,3.17877650856972,0.2437
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,4192,300,6.88634251375608,0.773219226131526,0.08384,3.2666015625,562180,3.55734117550425,0.172830209544865,3.58202255644449,0.171380268911977
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,8272,215,2.76692356464561,8.39169060702634,0.16544,3.6083984375,562180,5.05229949228691,0.0102350221191913,5.07535920143127,0.010301550337277
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,39728,35,3.92931366602907,6.37092148080279,0.79456,2.78564453125,562180,4.59456154053586,0.0154461432840453,4.59004638195038,0.018
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,12624,330,3.81816268446761,0.788333679764854,0.25248,5.8251953125,562180,2.68783885452348,0.334976463802335,2.87634809613228,0.2952
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,5248,360,0.655536746105532,2.23104040202439,0.10496,3.88671875,562180,2.63115567684174,0.343086137668956,2.84955316185951,0.307097289556633
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,8160,225,7.43545334685541,6.01699843412747,0.1632,3.6865234375,562180,4.73523753166199,0.0114206579382371,4.99962873458862,0.0113895993179881
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46800,390,7.38939991212874,6.94481359140562,0.936,8.896484375,562180,4.59326192310878,0.0168597963299493,4.5861669421196,0.023
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,2624,115,8.88699545127909,9.3200794304953,0.05248,1.69189453125,562180,190.632084287446,0.00982516157220012,187.909542628697,0.0125073323155567
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,45888,30,8.64270782616027,4.64710122147102,0.91776,2.59765625,562180,4.60249315058519,0.012356176707663,4.59877545833588,0.0156
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,28192,235,7.71236773887202,2.75649398698521,0.56384,6.93359375,562180,3.43910524203693,0.193890255434081,3.57815784811974,0.1806
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,9312,455,4.31953133859394,3.01766362669608,0.18624,5.5859375,562180,4.12166914915798,0.0822483742604606,4.13010640144348,0.0833691449390746
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,39552,245,0.822388132801306,3.49574617788593,0.79104,7.0703125,562180,3.48054062170426,0.183814979563741,3.49037221074104,0.1885
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46416,250,8.97098732391467,6.78657621688269,0.92832,7.1435546875,562180,19.8381104396685,0.0100601955504013,7.66080998182297,0.0117
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,34944,405,8.7610438160152,0.342877299514956,0.69888,9.072265625,562180,3.00745088956794,0.271742890069414,3.11381056308746,0.2519
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,48608,220,7.55145856958944,7.07875487957013,0.97216,6.708984375,562180,4.60584561678828,0.0151663064339909,4.61790302991867,0.0138
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20176,40,5.2601278019499,8.69734047826091,0.40352,2.47314453125,562180,4.5978121081485,0.0132437954749327,4.57534022270879,0.0201050818014837
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,38496,295,3.64724217400185,2.4580148145374,0.76992,7.75390625,562180,2.77017312633748,0.320303948350994,2.99692987799644,0.2804
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,33680,150,6.70270527001242,1.34636026548538,0.6736,5.5615234375,562180,3.1643107594276,0.245081038690082,3.25066294670105,0.2286
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,47024,95,5.19415089149687,4.0444273711646,0.94048,4.453125,562180,4.52915595502269,0.04214292016019,4.48539893627167,0.0345
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,33888,210,6.60244416909032,3.28433840571664,0.67776,6.5576171875,562180,4.60319789575071,0.0144514055622249,4.60061694383621,0.0162
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,19856,205,1.90175027726005,6.85152978499785,0.39712,5.3173828125,562180,3.13778351285131,0.249416535957182,3.2503416121006,0.2381
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,19856,470,4.57578312827466,1.88764892163018,0.39712,7.98828125,562180,3.26683138717305,0.22076535781302,3.36570762991905,0.211
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,9472,230,3.45230741150326,1.33323815286679,0.18944,4.013671875,562180,2.83697312201687,0.303501370958324,2.99856494665146,0.282972301136364
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,38096,360,4.69499729077068,1.26318227235334,0.76192,8.5546875,562180,2.727092393807,0.324490224854706,2.9184311568737,0.2908
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,6864,165,4.73975123382604,2.52230911852584,0.13728,2.99072265625,562180,3.62209324121475,0.157958300646021,3.67979271411896,0.156062894363326
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20576,160,5.02487987721848,6.23909915325518,0.41152,4.716796875,562180,4.6055237176467,0.0149206462305562,4.66473264694214,0.0108
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,24784,495,3.4314082826835,3.04241409912215,0.49568,8.193359375,562180,3.42640459840068,0.19480670595176,3.51561923027039,0.1802
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41360,160,5.37402298440214,6.13912880922308,0.8272,5.7373046875,562180,4.82113888312359,0.0106704400510204,4.86136509180069,0.0116
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41328,380,7.75489192792094,2.39356495592902,0.82656,8.7890625,562180,4.57255046951528,0.0203686986605666,4.50991884469986,0.0264
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,3200,185,9.70484894016512,5.1145788045328,0.064,2.28515625,562180,48.9710442441181,0.00986461699052215,44.4821527992807,0.011957662081805
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,42752,215,6.35591798219549,2.11405942881889,0.85504,6.630859375,562180,3.0126845800332,0.274045048866016,3.17372328042984,0.2457
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20368,330,5.13815079485802,2.25864896847293,0.40736,6.708984375,562180,3.41722452580021,0.19338509279229,3.41051853895187,0.2034
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,10592,200,6.06383273169761,8.75574167360474,0.21184,4.1015625,562180,36.378835006636,0.0108886118133081,36.4354229450226,0.0147
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,23552,200,7.54871687185028,8.21743820122144,0.47104,5.25390625,562180,4.60624461972774,0.0110217947730185,4.64036442041397,0.0127
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,29120,265,4.04829176752088,8.65434785982918,0.5824,7.353515625,562180,4.60606370480533,0.00987291432710938,4.60555988550186,0.0139
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,3520,450,3.70451510615594,6.39090988751277,0.0704,3.5595703125,562180,6.06386353816892,0.0101461181559214,6.29662445783615,0.0107928116905685
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20832,360,4.47069816939801,6.67990527568192,0.41664,7.001953125,562180,4.60635228810577,0.00997538514919934,4.60289680957794,0.0166
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,432,300,8.37082564549702,1.30342135494273,0.00864,1.2255859375,562180,38.6839087091643,0.009447771222031,39.4595656699323,0.0125467888100867
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,26208,35,3.01874295823413,9.09982021832158,0.52416,2.78564453125,562180,4.54556707480015,0.0231181111022038,4.50895608663559,0.0251
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,26496,275,7.81409712995459,6.33586829824318,0.52992,7.490234375,562180,4.58842928068978,0.0177080988645458,4.5626468539238,0.0197
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,21648,30,3.5600409304962,5.13312751675811,0.43296,2.1826171875,562180,3.9894691530218,0.111141940592127,4.00602090358734,0.1089
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,32480,85,2.32625410135931,7.3456050045723,0.6496,4.2236328125,562180,3.52256453402188,0.181669830210628,3.59345430135727,0.1728
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,34256,255,2.17067191069014,8.26496812851215,0.68512,7.216796875,562180,3.40338048475043,0.198011224230183,3.50594348311424,0.1905
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,17440,500,6.62594703887842,7.02084094555511,0.3488,8.232421875,562180,4.83262822122285,0.0106711632217817,4.88994301557541,0.0101
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,18192,80,7.12740722438199,8.27800545292469,0.36384,3.388671875,562180,4.6056628541898,0.0106552221892389,4.59924393892288,0.0122
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,17328,195,5.9609922490243,0.932715074963327,0.34656,5.1904296875,562180,2.96701004918741,0.280237731780704,3.04850183129311,0.263
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,5312,135,3.39160283806317,2.10192210438892,0.10624,2.4609375,562180,3.07693909056744,0.25559535406238,3.21567978262901,0.235507883557222
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46208,300,0.209602129593233,7.3885158321065,0.92416,7.8173828125,562180,3.68267083897883,0.148254458033213,3.70595308542252,0.144
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,31696,455,8.3481248704143,6.50529565436285,0.63392,9.609375,562180,4.83375532529792,0.0101838391606643,4.85173763036728,0.0126
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46848,120,1.21273602064836,7.79048937714183,0.93696,4.990234375,562180,3.28923053279215,0.223367535990774,3.34795165061951,0.2112
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,30400,320,5.19314022528505,2.44797109561017,0.608,8.06640625,562180,3.31375289444972,0.21553095534296,3.3769495010376,0.2087
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,27264,180,1.95971453944568,1.63026524123008,0.54528,6.0791015625,562180,3.54482183480626,0.174279704287487,3.59411157369614,0.1673
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41152,195,1.71749259935844,9.86974162714375,0.82304,6.3232421875,562180,3.20434621280553,0.236089322909768,3.3496988594532,0.2157
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46448,400,2.09113879491247,1.66712035634346,0.92896,9.013671875,562180,2.90315385375704,0.292641682423802,3.03290306925774,0.2699
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,18928,140,7.00989850469675,8.244623225753,0.37856,4.42138671875,562180,4.60601757504613,0.010590296350264,4.59679658412933,0.0114
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,24704,410,6.22664787898076,4.75559589837449,0.49408,7.470703125,562180,4.60523190716196,0.00915916835183058,4.59702277183533,0.0118
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,42928,455,8.52020476101549,0.477759588777346,0.85856,9.609375,562180,2.79183640092763,0.315540267827823,2.94237158894539,0.2876
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,39456,440,7.59277877512468,9.36126489180177,0.78912,9.453125,562180,4.61006900380711,0.00969855801747534,4.64303358793259,0.0128
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,27200,215,9.44399557732009,6.57578275434248,0.544,6.630859375,562180,4.6063247310872,0.00735092487089759,4.6058065533638,0.0121
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46336,150,4.27774331629393,4.8893409994645,0.92672,5.5615234375,562180,4.59759967424432,0.0167597087235387,4.49115022420883,0.0373
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,11744,145,9.36099174133975,7.3793791261862,0.23488,3.5205078125,562180,13.4757576815936,0.0100991054705225,5.65719375610352,0.0158
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,10832,105,2.28300726683128,7.9592015356267,0.21664,3.02734375,562180,4.60142670444508,0.0134254932273518,4.58691302537918,0.0182
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,34640,340,5.26776642714022,8.26234343522763,0.6928,8.3203125,562180,4.6004811987585,0.0133728448318304,4.59055911302567,0.0178
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,22512,165,9.51520235144324,5.37255071688193,0.45024,4.78515625,562180,4.60554873035644,0.00906238315434116,4.584803211689,0.0189
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,23824,150,6.53834676816535,0.532367041833503,0.47648,4.5703125,562180,3.50307459612282,0.180181495463759,3.45549933314323,0.1911
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,33168,455,4.68711533719317,6.46397428024774,0.66336,9.609375,562180,4.6021664178916,0.0094729770080621,4.59820504188538,0.0102
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,19552,120,7.31437228724085,3.4315580818432,0.39104,4.1064453125,562180,4.60563197013659,0.00962213124448244,4.60117807388306,0.0105
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20752,115,5.00341760227483,4.77463971260453,0.41504,4.0234375,562180,4.66914795384263,0.0116499112196871,4.66871447563171,0.0196
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,2960,210,4.74170413678889,7.09330694330354,0.0592,2.353515625,562180,12.0189515749613,0.00933934896913798,11.0912007355108,0.0133903591060202
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,43776,285,5.10336378857241,9.45195843495052,0.87552,7.6220703125,562180,4.59205546184462,0.0167485891994593,4.56732697486877,0.026
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,41312,370,2.17171447043727,9.57182362169609,0.82624,8.671875,562180,4.59689587384916,0.0146318020118435,4.59219818115234,0.0198
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,28192,70,8.34357938895753,3.61370636407271,0.56384,3.84765625,562180,4.6028821565667,0.0124059780162065,4.60046026706696,0.0168
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,49136,500,5.79894018314158,7.60672008141446,0.98272,10.068359375,562180,4.65716294997778,0.0110397027400704,4.79345895051956,0.0155
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,32320,475,8.54570592989689,4.06738074475093,0.6464,9.814453125,562180,4.89582305781695,0.0119964724324769,5.40083352327347,0.0144
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,40000,405,1.71436327658321,9.63387983564019,0.8,9.072265625,562180,4.59036820518727,0.0184650594982087,4.57443323135376,0.026
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,21152,30,2.65213116120192,4.6880804402636,0.42304,2.1826171875,562180,4.14837707722853,0.0803756115381428,4.07410020828247,0.0958
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,16720,160,9.03885532829189,9.46570136407498,0.3344,4.716796875,562180,63.9024950017784,0.00995855187863123,67.3019775390625,0.01
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,23568,195,4.20453024334369,7.172132817411,0.47136,5.1904296875,562180,4.59655262597242,0.0155824936644474,4.57382584810257,0.0154
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,37616,265,5.03492149959267,9.03744750149834,0.75232,7.353515625,562180,4.59267335304847,0.0126116143413396,4.57251296043396,0.0179
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,4016,315,9.92816121946303,7.48289507518335,0.08032,3.2177734375,562180,26.3282850796904,0.00958031203501024,34.4015562057495,0.0108950377352379
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,25584,435,3.71532793243371,6.98345679988842,0.51168,9.39453125,562180,4.59786789028012,0.0139994780600687,4.58817962408066,0.0196
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,28064,230,7.98331261131457,4.01157218909822,0.56128,6.85546875,562180,4.60587849834849,0.0107775599650675,4.60385488271713,0.0129
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,28304,315,2.89529956282864,7.25891650701954,0.56608,8.0078125,562180,4.57715280164922,0.0212694664540418,4.49790787696838,0.0296
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,28896,445,0.981356716372381,1.73208217999507,0.57792,9.501953125,562180,3.42541383011172,0.194074027017828,3.45438942909241,0.1918
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,40160,135,2.26807137391914,0.697007025963415,0.8032,5.283203125,562180,4.02179776835563,0.0916939008706325,4.03767684698105,0.0907
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,6560,330,4.83240559143399,1.04242377190147,0.1312,4.1552734375,562180,3.28741290688515,0.217303592130481,3.32108572125435,0.210936079965583
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,42320,385,8.34476175083639,3.04657898858332,0.8464,8.84765625,562180,4.57752702664106,0.0195490824534942,4.52123048305512,0.025
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,45168,290,9.10974279524561,2.13036246547748,0.90336,7.685546875,562180,4.57558926713043,0.0212138636828911,4.63250217437744,0.0161
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,12272,390,8.68643323336036,8.47548775497196,0.24544,5.6640625,562180,92.7769369260229,0.00977183008098905,88.0320730209351,0.0102
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20096,325,1.51986472030291,4.75609328892344,0.40192,6.66015625,562180,2.99887518834342,0.27257140934713,3.10843952298164,0.26
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,2672,425,5.85787464941035,9.22647711824384,0.05344,3.09326171875,562180,33.3557225832572,0.00870210266988412,18.5436480452375,0.0118026206427926
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,22192,240,4.12618712501169,4.15817620113001,0.44384,5.7421875,562180,3.59430412978542,0.168383236558644,3.61149155497551,0.1701
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,36096,170,4.47908265086624,2.41446008141166,0.72192,5.9130859375,562180,3.0136054112361,0.273111372453258,3.12967460751533,0.2551
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,27856,380,8.94947002820971,3.04003741216421,0.55712,8.7890625,562180,4.58927098627623,0.0194210047422782,4.56567562818527,0.027
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,31840,200,7.16860525720859,6.90906715965574,0.6368,6.4013671875,562180,4.59962684281018,0.0113813231056521,4.5934209227562,0.0107
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46192,95,1.9499485224442,4.91909871450416,0.92384,4.453125,562180,3.59911210475824,0.171847033685269,3.62347137331963,0.1668
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,9152,75,5.61009615563259,4.03752306914098,0.18304,2.39013671875,562180,5.00363811018503,0.0103895771829472,4.93210489749908,0.0101286045542864
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,26864,195,3.70315176598812,6.17012349076541,0.53728,6.3232421875,562180,4.59704724136664,0.0134648390606242,4.58018635511398,0.0194
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,44208,65,5.68466244393352,6.39922993481291,0.88416,3.7158203125,562180,4.58784247412899,0.0128941914243602,4.51218222379684,0.0252
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,29616,70,1.92041880384232,8.5705590044366,0.59232,3.84765625,562180,3.81642004908348,0.13871932754401,3.82006326317787,0.1389
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,16704,390,6.7463305608113,6.77644126379045,0.33408,7.28515625,562180,4.60695962857474,0.00823863896395268,4.61044179201126,0.0162
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,46064,385,4.99566081434792,0.932443299644205,0.92128,8.84765625,562180,2.82095255657118,0.309597495873719,2.95664359331131,0.2833
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,13552,50,3.78724524981319,0.174856458828529,0.27104,2.39990234375,562180,4.3255756300718,0.0509874007516272,4.32860008478165,0.0519
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,17280,165,1.38396564761279,8.18905653717307,0.3456,4.78515625,562180,3.01702832573592,0.269694481862134,3.0791151881218,0.2642
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,12656,75,0.822193484746093,9.92591803139096,0.25312,2.87841796875,562180,3.37714572429657,0.206182909656312,3.35609850883484,0.2125
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,32032,210,9.24606748434169,9.56232386528346,0.64064,6.5576171875,562180,62.4606144768851,0.0095694183185085,64.9503753662109,0.01
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,21168,170,3.89140697049269,6.79009932040426,0.42336,4.853515625,562180,4.59937225864623,0.0115308929263787,4.58083641529083,0.0241
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,32720,115,5.00225693895954,7.717602826284,0.6544,4.8876953125,562180,4.59966682901188,0.0129814567313146,4.67822699546814,0.0126
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,49472,415,2.42001993104624,0.701088951672021,0.98944,9.1796875,562180,3.39749662121948,0.19552432905564,3.43906307816505,0.191
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20784,380,9.10549529544651,9.64122667726664,0.41568,7.197265625,562180,4.68147689073824,0.00969893423175731,4.91147215366364,0.0108
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,24784,485,5.23727294240294,5.92020602629444,0.49568,8.115234375,562180,5.23522004302667,0.00968877731915024,5.05684548616409,0.0105
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,38448,195,6.46859424947861,6.56882761057189,0.76896,6.3232421875,562180,4.60191899173114,0.0114611469587835,4.59598058462143,0.0173
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,44640,310,4.67482203948204,1.72090949406982,0.8928,7.9443359375,562180,2.76250543156449,0.317120391463672,2.96968166828155,0.2845
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,4704,325,0.979396431588294,6.27079654958788,0.09408,3.53515625,562180,3.62724342823029,0.156460105272289,3.64671989185054,0.160601774173124
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,20496,295,5.16807365740492,8.63407641000076,0.40992,6.3525390625,562180,4.60588211186078,0.00994251958131518,4.59444770812988,0.0138
"CIFAR-100",50000,"DP-CNN",7.5,1e-05,37872,325,6.66996068403384,6.96611256556841,0.75744,8.134765625,562180,4.60654646555583,0.0102741214722311,4.60497304201126,0.012
